date,store,item,sales
2021/1/15,6,1,0.230672404
2021/1/16,6,1,0.244577149
2021/1/17,6,1,0.227247446
2021/1/18,6,1,0.23239952
2021/1/19,6,1,0.228008548
2021/1/20,6,1,0.217236029
2021/1/21,6,1,0.170516086
2021/1/22,6,1,0.182898627
2021/1/23,6,1,0.179737127
2021/1/24,6,1,0.191534206
2021/1/25,6,1,0.18553321
2021/1/26,6,1,0.188987442
2021/1/27,6,1,0.158162817
2021/1/28,6,1,0.182078979
2021/1/29,6,1,0.178302743
2021/1/30,6,1,0.17511197
2021/1/31,6,1,0.178683294
2021/2/1,6,1,0.187377419
2021/2/2,6,1,0.198442669
2021/2/3,6,1,0.206814789
2021/2/4,6,1,0.191651298
2021/2/5,6,1,0.210532479
2021/2/6,6,1,0.203887474
2021/2/7,6,1,0.198208483
2021/2/8,6,1,0.215128363
2021/2/9,6,1,0.246187173
2021/2/10,6,1,0.268873862
2021/2/11,6,1,0.343959486
2021/2/12,6,1,0.345862241
2021/2/13,6,1,0.443429642
2021/2/14,6,1,0.385527356
2021/2/15,6,1,0.392025995
2021/2/16,6,1,0.384239337
2021/2/17,6,1,0.420801499
2021/2/18,6,1,0.423201897
2021/2/19,6,1,0.456719651
2021/2/20,6,1,0.40844823
2021/2/21,6,1,0.401715406
2021/2/22,6,1,0.350428852
2021/2/23,6,1,0.300693774
2021/2/24,6,1,0.310851556
2021/2/25,6,1,0.282778607
2021/2/26,6,1,0.274377214
2021/2/27,6,1,0.278563274
2021/2/28,6,1,0.253651825
2021/3/1,6,1,0.292058195
2021/3/2,6,1,0.280875853
2021/3/3,6,1,0.299347209
2021/3/4,6,1,0.285237552
2021/3/5,6,1,0.282720061
2021/3/6,6,1,0.294604959
2021/3/7,6,1,0.308773162
2021/3/8,6,1,0.307309505
2021/3/9,6,1,0.330962208
2021/3/10,6,1,0.337607213
2021/3/11,6,1,0.372442259
2021/3/12,6,1,0.353473259
2021/3/13,6,1,0.385058985
2021/3/14,6,1,0.348526097
2021/3/15,6,1,0.32335119
2021/3/16,6,1,0.335967917
2021/3/17,6,1,0.355288194
2021/3/18,6,1,0.346213518
2021/3/19,6,1,0.36808056
2021/3/20,6,1,0.380697286
2021/3/21,6,1,0.362021018
2021/3/22,6,1,0.336787565
2021/3/23,6,1,0.326805421
2021/3/24,6,1,0.30224525
2021/3/25,6,1,0.288399052
2021/3/26,6,1,0.318755306
2021/3/27,6,1,0.31916513
2021/3/28,6,1,0.352390153
2021/3/29,6,1,0.36483124
2021/3/30,6,1,0.38110711
2021/3/31,6,1,0.391206346
2021/4/1,6,1,0.41225374
2021/4/2,6,1,0.424050818
2021/4/3,6,1,0.429144346
2021/4/4,6,1,0.476098475
2021/4/5,6,1,0.505693627
2021/4/6,6,1,0.48731009
2021/4/7,6,1,0.429144346
2021/4/8,6,1,0.468955827
2021/4/9,6,1,0.496501859
2021/4/10,6,1,0.531951641
2021/4/11,6,1,0.579403413
2021/4/12,6,1,0.576359006
2021/4/13,6,1,0.5898832
2021/4/14,6,1,0.623254589
2021/4/15,6,1,0.666725213
2021/4/16,6,1,0.720119434
2021/4/17,6,1,0.747724013
2021/4/18,6,1,0.687684787
2021/4/19,6,1,0.588185358
2021/4/20,6,1,0.658616551
2021/4/21,6,1,0.622464214
2021/4/22,6,1,0.584789672
2021/4/23,6,1,0.573987881
2021/4/24,6,1,0.50944059
2021/4/25,6,1,0.520652206
2021/4/26,6,1,0.592839788
2021/4/27,6,1,0.63572495
2021/4/28,6,1,0.632826908
2021/4/29,6,1,0.599777524
2021/4/30,6,1,0.646380375
2018/5/1,6,2,0.76079063
2018/5/2,6,2,0.782079063
2018/5/3,6,2,0.788374817
2018/5/4,6,2,0.83045388
2018/5/5,6,2,0.794846266
2018/5/6,6,2,0.827408492
2018/5/7,6,2,0.783045388
2018/5/8,6,2,0.774231332
2018/5/9,6,2,0.734465593
2018/5/10,6,2,0.738623719
2018/5/11,6,2,0.69885798
2018/5/12,6,2,0.628169839
2018/5/13,6,2,0.653265007
2018/5/14,6,2,0.693938507
2018/5/15,6,2,0.836632504
2018/5/16,6,2,0.96295754
2018/5/17,6,2,1
2018/5/18,6,2,0.849165447
2018/5/19,6,2,0.978008785
2018/5/20,6,2,0.933938507
2018/5/21,6,2,0.95510981
2018/5/22,6,2,0.8877306
2018/5/23,6,2,0.841727672
2018/5/24,6,2,0.763279649
2018/5/25,6,2,0.793997072
2018/5/26,6,2,0.756076135
2018/5/27,6,2,0.726237189
2018/5/28,6,2,0.697569546
2018/5/29,6,2,0.597628111
2018/5/30,6,2,0.650600293
2018/5/31,6,2,0.637188873
2018/6/1,6,2,0.633265007
2018/6/2,6,2,0.631068814
2018/6/3,6,2,0.659472914
2018/6/4,6,2,0.669751098
2018/6/5,6,2,0.617920937
2018/6/6,6,2,0.626617862
2018/6/7,6,2,0.618243045
2018/6/8,6,2,0.622928258
2018/6/9,6,2,0.620585652
2018/6/10,6,2,0.603455344
2018/6/11,6,2,0.513147877
2018/6/12,6,2,0.533909224
2018/6/13,6,2,0.496954612
2018/6/14,6,2,0.465534407
2018/6/15,6,2,0.511742313
2018/6/16,6,2,0.498213763
2018/6/17,6,2,0.489487555
2018/6/18,6,2,0.479531479
2018/6/19,6,2,0.507262079
2018/6/20,6,2,0.509868228
2018/6/21,6,2,0.497013177
2018/6/22,6,2,0.488286969
2018/6/23,6,2,0.422401171
2018/6/24,6,2,0.432122987
2018/6/25,6,2,0.418243045
2018/6/26,6,2,0.446266471
2018/6/27,6,2,0.403660322
2018/6/28,6,2,0.422635432
2018/6/29,6,2,0.383806735
2018/6/30,6,2,0.408609078
2018/7/1,6,2,0.430541728
2018/7/2,6,2,0.429282577
2018/7/3,6,2,0.467994143
2018/7/4,6,2,0.453060029
2018/7/5,6,2,0.463045388
2018/7/6,6,2,0.443279649
2018/7/7,6,2,0.447584187
2018/7/8,6,2,0.44398243
2018/7/9,6,2,0.443103953
2018/7/10,6,2,0.424919473
2018/7/11,6,2,0.405417277
2018/7/12,6,2,0.409721816
2018/7/13,6,2,0.391771596
2018/7/14,6,2,0.448081991
2018/7/15,6,2,0.470073206
2018/7/16,6,2,0.484509517
2018/7/17,6,2,0.544978038
2018/7/18,6,2,0.561522694
2018/7/19,6,2,0.561610542
2018/7/20,6,2,0.534055637
2018/7/21,6,2,0.484040996
2018/7/22,6,2,0.528609078
2018/7/23,6,2,0.58090776
2018/7/24,6,2,0.588345534
2018/7/25,6,2,0.610541728
2018/7/26,6,2,0.598125915
2018/7/27,6,2,0.621054173
2018/7/28,6,2,0.636983895
2018/7/29,6,2,0.598448023
2018/7/30,6,2,0.569224012
2018/7/31,6,2,0.570483163
2018/8/1,6,2,0.549224012
2018/8/2,6,2,0.53727672
2018/8/3,6,2,0.487467057
2018/8/4,6,2,0.481610542
2018/8/5,6,2,0.444363104
2018/8/6,6,2,0.457833089
2018/8/7,6,2,0.489224012
2018/8/8,6,2,0.469048316
2018/8/9,6,2,0.415461201
2018/8/10,6,2,0.471888726
2018/8/11,6,2,0.419472914
2018/8/12,6,2,0.395139092
2018/8/13,6,2,0.398740849
2018/8/14,6,2,0.352708638
2018/8/15,6,2,0.326881406
2018/8/16,6,2,0.340878477
2018/8/17,6,2,0.344802343
2018/8/18,6,2,0.378272328
2018/8/19,6,2,0.346734993
2018/8/20,6,2,0.344597365
2018/8/21,6,2,0.313762811
2018/8/22,6,2,0.338213763
2018/8/23,6,2,0.307584187
2018/8/24,6,2,0.322020498
2018/8/25,6,2,0.34363104
2018/8/26,6,2,0.340819912
2018/8/27,6,2,0.326471449
2018/8/28,6,2,0.375636896
2018/8/29,6,2,0.386559297
2018/8/30,6,2,0.386207906
2018/8/31,6,2,0.385651537
2018/9/1,6,2,0.37057101
2018/9/2,6,2,0.39795022
2018/9/3,6,2,0.394026354
2018/9/4,6,2,0.392942899
2018/9/5,6,2,0.395724744
2018/9/6,6,2,0.316427526
2018/9/7,6,2,0.318301611
2018/9/8,6,2,0.300819912
2018/9/9,6,2,0.283016105
2018/9/10,6,2,0.280556369
2018/9/11,6,2,0.297364568
2018/9/12,6,2,0.289516837
2018/9/13,6,2,0.278213763
2018/9/14,6,2,0.282635432
2018/9/15,6,2,0.282518302
2018/9/16,6,2,0.282928258
2018/9/17,6,2,0.28079063
2018/9/18,6,2,0.248199122
2018/9/19,6,2,0.26193265
2018/9/20,6,2,0.261376281
2018/9/21,6,2,0.281171303
2018/9/22,6,2,0.30477306
2018/9/23,6,2,0.296925329
2018/9/24,6,2,0.3115959
2018/9/25,6,2,0.334055637
2018/9/26,6,2,0.326354319
2018/9/27,6,2,0.319472914
2018/9/28,6,2,0.357920937
2018/9/29,6,2,0.328199122
2018/9/30,6,2,0.325739385
2018/10/1,6,2,0.317335286
2018/10/2,6,2,0.309370425
2018/10/3,6,2,0.305007321
2018/10/4,6,2,0.293001464
2018/10/5,6,2,0.296808199
2018/10/6,6,2,0.306412884
2018/10/7,6,2,0.297920937
2018/10/8,6,2,0.296837482
2018/10/9,6,2,0.311771596
2018/10/10,6,2,0.307115666
2018/10/11,6,2,0.297364568
2018/10/12,6,2,0.251156662
2018/10/13,6,2,0.258448023
2018/10/14,6,2,0.274231332
2018/10/15,6,2,0.256456808
2018/10/16,6,2,0.267701318
2018/10/17,6,2,0.278096633
2018/10/18,6,2,0.291068814
2018/10/19,6,2,0.286120059
2018/10/20,6,2,0.291332357
2018/10/21,6,2,0.311010249
2018/10/22,6,2,0.300849195
2018/10/23,6,2,0.296163982
2018/10/24,6,2,0.289077599
2018/10/25,6,2,0.30011713
2018/10/26,6,2,0.301229868
2018/10/27,6,2,0.289048316
2018/10/28,6,2,0.282576867
2018/10/29,6,2,0.297686676
2018/10/30,6,2,0.283191801
2018/10/31,6,2,0.2761347
2018/11/1,6,2,0.291683748
2018/11/2,6,2,0.29636896
2018/11/3,6,2,0.308199122
2018/11/4,6,2,0.298477306
2018/11/5,6,2,0.301610542
2018/11/6,6,2,0.299385066
2018/11/7,6,2,0.31920937
2018/11/8,6,2,0.318418741
2018/11/9,6,2,0.334172767
2018/11/10,6,2,0.329165447
2018/11/11,6,2,0.315051245
2018/11/12,6,2,0.313118594
2018/11/13,6,2,0.327672035
2018/11/14,6,2,0.307964861
2018/11/15,6,2,0.262693997
2018/11/16,6,2,0.259267936
2018/11/17,6,2,0.254758419
2018/11/18,6,2,0.259297218
2018/11/19,6,2,0.264011713
2018/11/20,6,2,0.228843338
2018/11/21,6,2,0.19704246
2018/11/22,6,2,0.18114202
2018/11/23,6,2,0.157364568
2018/11/24,6,2,0.15806735
2018/11/25,6,2,0.128140556
2018/11/26,6,2,0.136720351
2018/11/27,6,2,0.125417277
2018/11/28,6,2,0.144685212
2018/11/29,6,2,0.162781845
2018/11/30,6,2,0.186734993
2018/12/1,6,2,0.165856515
2018/12/2,6,2,0.163308931
2018/12/3,6,2,0.161083455
2018/12/4,6,2,0.137745242
2018/12/5,6,2,0.148609078
2018/12/6,6,2,0.123074671
2018/12/7,6,2,0.099472914
2018/12/8,6,2,0.102752562
2018/12/9,6,2,0.094963397
2018/12/10,6,2,0.105212299
2018/12/11,6,2,0.092562225
2018/12/12,6,2,0.10181552
2018/12/13,6,2,0.089809663
2018/12/14,6,2,0.079707174
2018/12/15,6,2,0.072415813
2018/12/16,6,2,0.073967789
2018/12/17,6,2,0.077803807
2018/12/18,6,2,0.093118594
2018/12/19,6,2,0.098506589
2018/12/20,6,2,0.093879941
2018/12/21,6,2,0.119824305
2018/12/22,6,2,0.107672035
2018/12/23,6,2,0.112298682
2018/12/24,6,2,0.117013177
2018/12/25,6,2,0.125944363
2018/12/26,6,2,0.105153734
2018/12/27,6,2,0.104333821
2018/12/28,6,2,0.089692533
2018/12/29,6,2,0.108843338
2018/12/30,6,2,0.099677892
2018/12/31,6,2,0.100614934
2019/1/1,6,2,0.090717423
2019/1/2,6,2,0.099795022
2019/1/3,6,2,0.104333821
2019/1/4,6,2,0.097130307
2019/1/5,6,2,0.109985359
2019/1/6,6,2,0.09510981
2019/1/7,6,2,0.105768668
2019/1/8,6,2,0.103426061
2019/1/9,6,2,0.102781845
2019/1/10,6,2,0.103308931
2019/1/11,6,2,0.085885798
2019/1/12,6,2,0.090775988
2019/1/13,6,2,0.089136164
2019/1/14,6,2,0.081054173
2019/1/15,6,2,0.089780381
2019/1/16,6,2,0.082489019
2019/1/17,6,2,0.081844802
2019/1/18,6,2,0.084392387
2019/1/19,6,2,0.08193265
2019/1/20,6,2,0.084480234
2019/1/21,6,2,0.080673499
2019/1/22,6,2,0.079297218
2019/1/23,6,2,0.081054173
2019/1/24,6,2,0.079912152
2019/1/25,6,2,0.083426061
2019/1/26,6,2,0.080702782
2019/1/27,6,2,0.079912152
2019/1/28,6,2,0.077130307
2019/1/29,6,2,0.071449488
2019/1/30,6,2,0.069311859
2019/1/31,6,2,0.072767204
2019/2/1,6,2,0.070541728
2019/2/2,6,2,0.069838946
2019/2/3,6,2,0.071537335
2019/2/4,6,2,0.069253294
2019/2/5,6,2,0.069868228
2019/2/6,6,2,0.068784773
2019/2/7,6,2,0.063777452
2019/2/8,6,2,0.064421669
2019/2/9,6,2,0.07329429
2019/2/10,6,2,0.073821376
2019/2/11,6,2,0.075080527
2019/2/12,6,2,0.077979502
2019/2/13,6,2,0.084626647
2019/2/14,6,2,0.082108346
2019/2/15,6,2,0.07818448
2019/2/16,6,2,0.076046852
2019/2/17,6,2,0.078330893
2019/2/18,6,2,0.079765739
2019/2/19,6,2,0.087672035
2019/2/20,6,2,0.086852123
2019/2/21,6,2,0.087437775
2019/2/22,6,2,0.08489019
2019/2/23,6,2,0.086090776
2019/2/24,6,2,0.094729136
2019/2/25,6,2,0.079238653
2019/2/26,6,2,0.081522694
2019/2/27,6,2,0.081405564
2019/2/28,6,2,0.081786237
2019/3/1,6,2,0.078623719
2019/3/2,6,2,0.081229868
2019/3/3,6,2,0.078682284
2019/3/4,6,2,0.076105417
2019/3/5,6,2,0.070190337
2019/3/6,6,2,0.075636896
2019/3/7,6,2,0.07601757
2019/3/8,6,2,0.075519766
2019/3/9,6,2,0.073089312
2019/3/10,6,2,0.079180088
2019/3/11,6,2,0.075783309
2019/3/12,6,2,0.073645681
2019/3/13,6,2,0.084450952
2019/3/14,6,2,0.077862372
2019/3/15,6,2,0.081376281
2019/3/16,6,2,0.084509517
2019/3/17,6,2,0.087584187
2019/3/18,6,2,0.08682284
2019/3/19,6,2,0.086939971
2019/3/20,6,2,0.094026354
2019/3/21,6,2,0.099941435
2019/3/22,6,2,0.090541728
2019/3/23,6,2,0.091068814
2019/3/24,6,2,0.096046852
2019/3/25,6,2,0.097247438
2019/3/26,6,2,0.0915959
2019/3/27,6,2,0.089516837
2019/3/28,6,2,0.096310395
2019/3/29,6,2,0.094641288
2019/3/30,6,2,0.096837482
2019/3/31,6,2,0.096954612
2019/4/1,6,2,0.101756955
2019/4/2,6,2,0.111771596
2019/4/3,6,2,0.13136164
2019/4/4,6,2,0.128843338
2019/4/5,6,2,0.123016105
2019/4/6,6,2,0.137013177
2019/4/7,6,2,0.13636896
2019/4/8,6,2,0.145212299
2019/4/9,6,2,0.139297218
2019/4/10,6,2,0.133235725
2019/4/11,6,2,0.137393851
2019/4/12,6,2,0.131508053
2019/4/13,6,2,0.136105417
2019/4/14,6,2,0.130219619
2019/4/15,6,2,0.13136164
2019/4/16,6,2,0.125592972
2019/4/17,6,2,0.130131772
2019/4/18,6,2,0.133323572
2019/4/19,6,2,0.133879941
2019/4/20,6,2,0.130863836
2019/4/21,6,2,0.131215227
2019/4/22,6,2,0.127291362
2019/4/23,6,2,0.12954612
2019/4/24,6,2,0.123133236
2019/4/25,6,2,0.118711567
2019/4/26,6,2,0.109048316
2019/4/27,6,2,0.108989751
2019/4/28,6,2,0.108286969
2019/4/29,6,2,0.105007321
2019/4/30,6,2,0.097335286
2019/5/1,6,2,0.104860908
2019/5/2,6,2,0.106617862
2019/5/3,6,2,0.103777452
2019/5/4,6,2,0.111742313
2019/5/5,6,2,0.106471449
2019/5/6,6,2,0.102811127
2019/5/7,6,2,0.103777452
2019/5/8,6,2,0.097481698
2019/5/9,6,2,0.098360176
2019/5/10,6,2,0.093235725
2019/5/11,6,2,0.096046852
2019/5/12,6,2,0.114787701
2019/5/13,6,2,0.105973646
2019/5/14,6,2,0.113909224
2019/5/15,6,2,0.126676428
2019/5/16,6,2,0.152357247
2019/5/17,6,2,0.147554905
2019/5/18,6,2,0.142693997
2019/5/19,6,2,0.137891654
2019/5/20,6,2,0.155607613
2019/5/21,6,2,0.149604685
2019/5/22,6,2,0.145827233
2019/5/23,6,2,0.132122987
2019/5/24,6,2,0.138448023
2019/5/25,6,2,0.139970717
2019/5/26,6,2,0.139531479
2019/5/27,6,2,0.147906296
2019/5/28,6,2,0.150775988
2019/5/29,6,2,0.177393851
2019/5/30,6,2,0.176515373
2019/5/31,6,2,0.17136164
2019/6/1,6,2,0.191918009
2019/6/2,6,2,0.179941435
2019/6/3,6,2,0.187349927
2019/6/4,6,2,0.173762811
2019/6/5,6,2,0.155256223
2019/6/6,6,2,0.163572474
2019/6/7,6,2,0.161229868
2019/6/8,6,2,0.171215227
2019/6/9,6,2,0.163103953
2019/6/10,6,2,0.154260615
2019/6/11,6,2,0.162108346
2019/6/12,6,2,0.160702782
2019/6/13,6,2,0.194787701
2019/6/14,6,2,0.184538799
2019/6/15,6,2,0.193265007
2019/6/16,6,2,0.197423133
2019/6/17,6,2,0.201434846
2019/6/18,6,2,0.226471449
2019/6/19,6,2,0.255929722
2019/6/20,6,2,0.252064422
2019/6/21,6,2,0.248609078
2019/6/22,6,2,0.250014641
2019/6/23,6,2,0.25920937
2019/6/24,6,2,0.250248902
2019/6/25,6,2,0.246939971
2019/6/26,6,2,0.236778917
2019/6/27,6,2,0.261259151
2019/6/28,6,2,0.241493411
2019/6/29,6,2,0.256310395
2019/6/30,6,2,0.261727672
2019/7/1,6,2,0.23033675
2019/7/2,6,2,0.23250366
2019/7/3,6,2,0.225475842
2019/7/4,6,2,0.237540264
2019/7/5,6,2,0.22295754
2019/7/6,6,2,0.220292826
2019/7/7,6,2,0.231537335
2019/7/8,6,2,0.238565154
2019/7/9,6,2,0.235139092
2019/7/10,6,2,0.223103953
2019/7/11,6,2,0.212005857
2019/7/12,6,2,0.185915081
2019/7/13,6,2,0.199648609
2019/7/14,6,2,0.190219619
2019/7/15,6,2,0.168286969
2019/7/16,6,2,0.162547584
2019/7/17,6,2,0.123484627
2019/7/18,6,2,0.144450952
2019/7/19,6,2,0.158389458
2019/7/20,6,2,0.148726208
2019/7/21,6,2,0.155314788
2019/7/22,6,2,0.148228404
2019/7/23,6,2,0.141434846
2019/7/24,6,2,0.134612006
2019/7/25,6,2,0.13522694
2019/7/26,6,2,0.132327965
2019/7/27,6,2,0.136749634
2019/7/28,6,2,0.130424597
2019/7/29,6,2,0.128667643
2019/7/30,6,2,0.125183016
2019/7/31,6,2,0.12284041
2019/8/1,6,2,0.12682284
2019/8/2,6,2,0.125446559
2019/8/3,6,2,0.122898975
2019/8/4,6,2,0.118155198
2019/8/5,6,2,0.120351391
2019/8/6,6,2,0.123279649
2019/8/7,6,2,0.110658858
2019/8/8,6,2,0.109985359
2019/8/9,6,2,0.110893119
2019/8/10,6,2,0.099472914
2019/8/11,6,2,0.093704246
2019/8/12,6,2,0.103133236
2019/8/13,6,2,0.094084919
2019/8/14,6,2,0.090043924
2019/8/15,6,2,0.075461201
2019/8/16,6,2,0.07625183
2019/8/17,6,2,0.070863836
2019/8/18,6,2,0.074407028
2019/8/19,6,2,0.082196193
2019/8/20,6,2,0.086442167
2019/8/21,6,2,0.079648609
2019/8/22,6,2,0.07420205
2019/8/23,6,2,0.07625183
2019/8/24,6,2,0.076837482
2019/8/25,6,2,0.075256223
2019/8/26,6,2,0.075256223
2019/8/27,6,2,0.078360176
2019/8/28,6,2,0.075666179
2019/8/29,6,2,0.064099561
2019/8/30,6,2,0.059590044
2019/8/31,6,2,0.058096633
2019/9/1,6,2,0.058682284
2019/9/2,6,2,0.060556369
2019/9/3,6,2,0.064421669
2019/9/4,6,2,0.061171303
2019/9/5,6,2,0.05897511
2019/9/6,6,2,0.059590044
2019/9/7,6,2,0.062079063
2019/9/8,6,2,0.064831625
2019/9/9,6,2,0.06875549
2019/9/10,6,2,0.065300146
2019/9/11,6,2,0.059560761
2019/9/12,6,2,0.057920937
2019/9/13,6,2,0.058272328
2019/9/14,6,2,0.058301611
2019/9/15,6,2,0.062986823
2019/9/16,6,2,0.06465593
2019/9/17,6,2,0.069897511
2019/9/18,6,2,0.075959004
2019/9/19,6,2,0.081727672
2019/9/20,6,2,0.076896047
2019/9/21,6,2,0.070746706
2019/9/22,6,2,0.067349927
2019/9/23,6,2,0.063162518
2019/9/24,6,2,0.056866764
2019/9/25,6,2,0.032913616
2019/9/26,6,2,0.03897511
2019/9/27,6,2,0.030248902
2019/9/28,6,2,0.037393851
2019/9/29,6,2,0.045885798
2019/9/30,6,2,0.038594436
2019/10/1,6,2,0.04079063
2019/10/2,6,2,0.039765739
2019/10/3,6,2,0.039531479
2019/10/4,6,2,0.037071742
2019/10/5,6,2,0.036193265
2019/10/6,6,2,0.035724744
2019/10/7,6,2,0.031947291
2019/10/8,6,2,0.03715959
2019/10/9,6,2,0.034582723
2019/10/10,6,2,0.03909224
2019/10/11,6,2,0.037452416
2019/10/12,6,2,0.03329429
2019/10/13,6,2,0.034875549
2019/10/14,6,2,0.035636896
2019/10/15,6,2,0.036486091
2019/10/16,6,2,0.035549048
2019/10/17,6,2,0.03250366
2019/10/18,6,2,0.033938507
2019/10/19,6,2,0.032620791
2019/10/20,6,2,0.033089312
2019/10/21,6,2,0.034143485
2019/10/22,6,2,0.035373353
2019/10/23,6,2,0.032591508
2019/10/24,6,2,0.024099561
2019/10/25,6,2,0.024743777
2019/10/26,6,2,0.036398243
2019/10/27,6,2,0.033206442
2019/10/28,6,2,0.036896047
2019/10/29,6,2,0.038506589
2019/10/30,6,2,0.042342606
2019/10/31,6,2,0.040204978
2019/11/1,6,2,0.037745242
2019/11/2,6,2,0.037979502
2019/11/3,6,2,0.037891654
2019/11/4,6,2,0.036427526
2019/11/5,6,2,0.03806735
2019/11/6,6,2,0.040966325
2019/11/7,6,2,0.041346999
2019/11/8,6,2,0.041083455
2019/11/9,6,2,0.034699854
2019/11/10,6,2,0.035431918
2019/11/11,6,2,0.037628111
2019/11/12,6,2,0.034875549
2019/11/13,6,2,0.035783309
2019/11/14,6,2,0.035402635
2019/11/15,6,2,0.034377745
2019/11/16,6,2,0.033352855
2019/11/17,6,2,0.032708638
2019/11/18,6,2,0.032650073
2019/11/19,6,2,0.029106881
2019/11/20,6,2,0.02749634
2019/11/21,6,2,0.02658858
2019/11/22,6,2,0.019765739
2019/11/23,6,2,0.012708638
2019/11/24,6,2,0.014348463
2019/11/25,6,2,0.007554905
2019/11/26,6,2,0.007525622
2019/11/27,6,2,0.010278184
2019/11/28,6,2,0.011068814
2019/11/29,6,2,0.011537335
2019/11/30,6,2,0.013645681
2019/12/1,6,2,0.012796486
2019/12/2,6,2,0.009516837
2019/12/3,6,2,0.00875549
2019/12/4,6,2,0.007584187
2019/12/5,6,2,0.005885798
2019/12/6,6,2,0.016105417
2019/12/7,6,2,0.013118594
2019/12/8,6,2,0.014260615
2019/12/9,6,2,0.013557833
2019/12/10,6,2,0.018477306
2019/12/11,6,2,0.015636896
2019/12/12,6,2,0.019648609
2019/12/13,6,2,0.020937042
2019/12/14,6,2,0.025241581
2019/12/15,6,2,0.021669107
2019/12/16,6,2,0.024070278
2019/12/17,6,2,0.014260615
2019/12/18,6,2,0.008989751
2019/12/19,6,2,0.013382138
2019/12/20,6,2,0.01124451
2019/12/21,6,2,0.010863836
2019/12/22,6,2,0.010834553
2019/12/23,6,2,0.013060029
2019/12/24,6,2,0.01045388
2019/12/25,6,2,0.009926794
2019/12/26,6,2,0.007906296
2019/12/27,6,2,0.008667643
2019/12/28,6,2,0.008433382
2019/12/29,6,2,0.010043924
2019/12/30,6,2,0.012972182
2019/12/31,6,2,0.010688141
2020/1/1,6,2,0.00863836
2020/1/2,6,2,0.010043924
2020/1/3,6,2,0.006559297
2020/1/4,6,2,0.010922401
2020/1/5,6,2,0.016193265
2020/1/6,6,2,0.019736457
2020/1/7,6,2,0.023806735
2020/1/8,6,2,0.022225476
2020/1/9,6,2,0.018008785
2020/1/10,6,2,0.018477306
2020/1/11,6,2,0.027584187
2020/1/12,6,2,0.029897511
2020/1/13,6,2,0.031390922
2020/1/14,6,2,0.039824305
2020/1/15,6,2,0.05704246
2020/1/16,6,2,0.088989751
2020/1/17,6,2,0.077979502
2020/1/18,6,2,0.10942899
2020/1/19,6,2,0.079297218
2020/1/20,6,2,0.077686676
2020/1/21,6,2,0.084509517
2020/1/22,6,2,0.083191801
2020/1/23,6,2,0.080234261
2020/1/24,6,2,0.072737921
2020/1/25,6,2,0.07033675
2020/1/26,6,2,0.070775988
2020/1/27,6,2,0.084333821
2020/1/28,6,2,0.090395315
2020/1/29,6,2,0.094260615
2020/1/30,6,2,0.109809663
2020/1/31,6,2,0.123601757
2020/2/1,6,2,0.12295754
2020/2/2,6,2,0.122898975
2020/2/3,6,2,0.121317716
2020/2/4,6,2,0.117891654
2020/2/5,6,2,0.117686676
2020/2/6,6,2,0.135871157
2020/2/7,6,2,0.133528551
2020/2/8,6,2,0.127759883
2020/2/9,6,2,0.134582723
2020/2/10,6,2,0.137130307
2020/2/11,6,2,0.131625183
2020/2/12,6,2,0.139648609
2020/2/13,6,2,0.143543192
2020/2/14,6,2,0.13715959
2020/2/15,6,2,0.143660322
2020/2/16,6,2,0.116749634
2020/2/17,6,2,0.103338214
2020/2/18,6,2,0.117481698
2020/2/19,6,2,0.122811127
2020/2/20,6,2,0.110366032
2020/2/21,6,2,0.105622255
2020/2/22,6,2,0.108345534
2020/2/23,6,2,0.105534407
2020/2/24,6,2,0.113733529
2020/2/25,6,2,0.105475842
2020/2/26,6,2,0.095490483
2020/2/27,6,2,0.078623719
2020/2/28,6,2,0.082518302
2020/2/29,6,2,0.076661786
2020/3/1,6,2,0.070951684
2020/3/2,6,2,0.072210835
2020/3/3,6,2,0.081581259
2020/3/4,6,2,0.076866764
2020/3/5,6,2,0.074582723
2020/3/6,6,2,0.079560761
2020/3/7,6,2,0.083689605
2020/3/8,6,2,0.076456808
2020/3/9,6,2,0.05329429
2020/3/10,6,2,0.051566618
2020/3/11,6,2,0.049253294
2020/3/12,6,2,0.045183016
2020/3/13,6,2,0.002811127
2020/3/14,6,2,0.007847731
2020/3/15,6,2,0.000761347
2020/3/16,6,2,0.003074671
2020/3/17,6,2,0
2020/3/18,6,2,0.001522694
2020/3/19,6,2,0.014992679
2020/3/20,6,2,0.021200586
2020/3/21,6,2,0.02556369
2020/3/22,6,2,0.024919473
2020/3/23,6,2,0.014612006
2020/3/24,6,2,0.02181552
2020/3/25,6,2,0.023660322
2020/3/26,6,2,0.021991215
2020/3/27,6,2,0.022811127
2020/3/28,6,2,0.018477306
2020/3/29,6,2,0.016544656
2020/3/30,6,2,0.011215227
2020/3/31,6,2,0.017071742
2020/4/1,6,2,0.018301611
2020/4/2,6,2,0.019443631
2020/4/3,6,2,0.022196193
2020/4/4,6,2,0.023572474
2020/4/5,6,2,0.024363104
2020/4/6,6,2,0.02284041
2020/4/7,6,2,0.037657394
2020/4/8,6,2,0.034407028
2020/4/9,6,2,0.038418741
2020/4/10,6,2,0.047964861
2020/4/11,6,2,0.035051245
2020/4/12,6,2,0.034172767
2020/4/13,6,2,0.034231332
2020/4/14,6,2,0.032298682
2020/4/15,6,2,0.031713031
2020/4/16,6,2,0.03045388
